srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
175.196.127.38,3516,175.169.52.76,99,udp,CON,26.4610796225651,72661,82751,56,65,1,0,-,1886523.4391784873,8077744.941550929,57,78,1229,1036,0,0,1327.9759642896324,1088.1626740080242,1,3439,38.842444734739004,56.5560846059404,1421984517,1422018060,198.0007986810905,329.0512783227964,0.0,0.00351720506719758,0.0,0,4,0,0,0,16,5,13,4,8,7,1,Normal,0
175.47.89.130,15032,175.62.83.194,21,udp,RST,22.289464726752833,47863,99752,126,252,1,1,ftp,9997587.3285,7929512.601293534,96,122,0,0,48414867,0,440.74349993604847,509.23434624165617,2,4201,9.078493845605408,45.37715143651652,1421931746,1421960202,182.65120409215928,214.38993572063168,0.0,0.0029173388365610424,0.0013154685057199388,0,6,0,1,2,10,3,14,10,4,2,12,Normal,0
175.172.193.122,42995,175.67.70.130,29115,icmp,INT,13.219004129589786,59764,16514,135,32,4,5,-,6091893.658695789,3673690.3388305814,98,87,0,396,40352323,0,702.2330065169995,502.3950781091867,4,349,96.50843610884543,89.82026148674464,1422222699,1422252680,330.03143039693487,422.37167552485346,0.0,0.0074368711820249735,0.0,0,5,0,0,0,1,19,10,18,2,9,3,Normal,0
175.175.134.17,3189,175.187.218.165,21,icmp,REQ,3.827378728836646,30287,57568,32,32,4,5,ftp,2611522.641492006,8750640.951765565,75,114,253,0,0,23457463,261.170524015597,648.1397584141773,3,4464,97.4295576548461,7.604931414761435,1422453672,1422446728,96.47147622240031,418.8123183199457,0.0014499191555459462,0.0,0.001083692173618898,0,4,0,1,5,8,1,7,13,9,10,5,Exploits,1
175.17.89.176,49913,175.215.55.22,1034,tcp,CON,2.255510448671266,54946,11803,254,60,5,1,-,2504224.587391871,5235349.871127411,143,172,41906,58682,2434214725,4062595886,751.8478980186054,0.01,3,1400,57.41820760215612,79.97258735833857,1422204267,1422225804,157.61269072867913,314.2731009956829,0.4680817838532397,0.24766963636876824,0.25179625796429606,0,1,0,0,0,13,11,13,18,8,2,19,Exploits,1
175.11.20.64,27052,175.156.170.126,1747,tcp,RST,0.4540170477308753,90205,46793,129,128,1,4,-,2620604.7464042786,728229.6252839043,67,104,2361,35837,924844598,598610272,1609.006538224774,236.13096615483798,5,3211,52.43553688751243,67.65170248439644,1422156990,1422164421,201.89272692097254,287.4020851764327,0.21439946429794818,0.10364276509256007,0.18043551348558004,0,3,0,0,0,17,6,7,5,10,9,7,Normal,0
175.139.76.41,62873,175.140.58.4,21,udp,REQ,15.742641635674715,28947,71598,125,123,2,1,ftp,9156544.11713484,8298297.030895161,147,62,385,0,19390959,30686067,22.848024279978915,986.2011328312808,1,626,32.16340809262485,88.22507040161021,1422514355,1422510856,219.41537932314074,78.97189380724798,0.009645918988117754,0.0,0.0,0,3,0,0,0,2,4,13,1,2,7,13,DoS,1
175.207.104.48,54370,175.57.21.100,21,udp,FIN,27.97968304820391,28486,24503,127,56,4,2,-,3713673.6188595956,413411.0997998937,159,59,1158,0,0,78315059,252.68893496569177,12.581680551049828,4,2131,22.958500902178756,2.1310166498227163,1421943122,1421963578,113.06565270997788,86.16542782868143,0.0,0.0013443973015017938,0.0018430693980697904,0,2,0,0,0,7,16,13,11,8,7,20,Generic,1
175.52.210.233,15134,175.195.50.39,21,udp,RST,28.047647753297955,65544,63763,128,69,1,1,dns,7654710.756254342,4517887.826224243,55,190,658,781,0,0,1329.7891783256086,288.37443347639993,5,4322,65.55519325155552,58.214915526185486,1422519380,1422552066,452.77269896950133,496.4911807434952,0.0016578792755688307,0.0009528919980204963,0.0018587121040989029,0,3,0,0,0,1,3,9,6,7,3,1,Exploits,1
175.54.214.122,36999,175.17.142.112,21,tcp,RST,2.654656803394688,11775,36200,126,251,3,4,-,9312304.920342933,9227049.598761663,36,31,1638,22233,911753375,2348890929,490.15261410261485,376.44568951438384,4,2058,44.39428884464388,96.85909463817795,1422120883,1422127536,281.53495844081556,66.58272926209153,0.025510796540344403,0.06137220317997135,0.08735574688905917,0,5,0,0,0,13,1,12,2,9,1,5,Normal,0
175.47.204.66,51486,175.91.122.248,697,icmp,FIN,2.6692914621906167,26719,22043,252,250,2,5,-,7407972.314172,6449411.504330397,31,76,0,781,56880131,57161471,959.2404473095003,72.958111198847,3,3607,74.23883250685704,92.22645133865876,1422065431,1422090571,174.32391372888907,43.99741871577579,0.0,0.0037790131737243508,0.000781588082654068,0,2,0,0,0,17,7,16,15,7,8,9,Normal,0
175.7.127.209,8097,175.29.39.15,1833,tcp,REQ,8.863267915599534,40397,46558,62,126,1,4,http,4118328.274201752,6550124.007882643,168,14,9531,32893,928053428,3485120939,212.00332743328016,1723.672668394536,1,3708,72.77191473931329,95.16957290568838,1422526875,1422498298,142.6632413530584,326.3002217722856,0.25754281533673873,0.08321993500550674,0.21455552266003788,0,4,0,0,0,2,13,14,20,8,5,3,Generic,1
175.236.20.211,64877,175.199.149.243,21,udp,INT,4.299690604742597,98010,48532,133,32,1,3,ftp,7795305.70606694,7285683.11307837,93,84,0,567,0,0,1087.2874947955536,271.6581797726378,4,1435,28.585614950883418,97.09033213569276,1421940082,1421958065,331.72420364375233,226.0057786434792,0.0,0.0,0.0,0,2,0,0,0,9,11,17,19,9,9,1,Normal,0
175.104.236.149,49050,175.88.60.186,21,icmp,INT,19.412455688420895,25864,77417,126,64,5,3,-,3840921.2772495467,4118287.5643343185,186,66,743,0,0,0,90.54485296431444,1367.9282994572386,4,3756,53.96075046462821,13.051639985099571,1422007708,1422029478,112.68877576980998,479.536795340249,0.0,0.002567045115653016,0.004822037260735959,0,6,0,0,0,18,13,1,3,4,5,16,Normal,0
175.39.47.66,34997,175.18.150.34,1691,udp,INT,27.64924132614343,3599,49611,32,126,1,3,-,9539355.289475948,4162249.7785401964,188,10,49,930,40875631,0,26.773067498403833,4427.951347670484,4,748,13.752317311609744,13.055793892114275,1421946324,1421974490,479.1473458682188,475.6585833839591,0.0,0.0006470609785772534,0.0010587950218643792,0,6,0,0,0,2,16,7,12,7,7,20,Normal,0
175.99.95.28,45694,175.156.217.65,1321,udp,FIN,17.072975910913186,83066,53704,127,32,3,3,-,6319756.709742803,8828324.675827768,84,11,0,0,123669721,67267812,1087.4759062711576,4273.09321868307,2,2913,47.82922062625548,24.17516187441169,1422277645,1422297946,246.46681524898892,196.8992590703353,0.0,0.0,3.1148858694180784e-05,0,4,0,0,0,1,3,4,19,3,4,14,Reconnaissance,1
175.47.216.131,20951,175.185.9.93,501,icmp,INT,10.82411545219232,63554,26544,66,66,1,0,smtp,3125487.3107397663,7910646.424356853,130,200,532,360,0,23476930,385.5100451708971,317.364871242422,4,4447,1.0113560809418392,34.384750196496135,1422050323,1422067403,291.41856040736224,83.86173709120953,0.0025051251635862842,0.0,0.0017436800283694416,0,1,0,0,0,20,6,15,2,7,6,8,Normal,0
175.84.141.217,52452,175.172.15.9,1482,tcp,INT,0.6516634558027695,86116,90674,32,32,0,2,-,1635596.6306329586,7229135.714780743,164,150,10732,11472,2879650427,3348593692,597.7050141297774,901.8188154878881,3,4411,64.4452771894335,5.916076130381209,1421959037,1421964343,358.25152650828,485.14976103034496,0.15020022462030455,0.20129495321634372,0.23195679721524903,0,4,0,0,0,10,10,9,6,2,9,5,Generic,1
175.124.190.184,53498,175.99.21.231,436,udp,CON,15.076436389286423,57992,43903,32,254,2,3,ftp,1932192.9371118306,6971800.91654201,20,86,893,44,0,75560621,3882.9906845034366,689.8723945766201,5,4863,21.498022965146056,81.80357773031264,1422404499,1422419960,214.71481438914344,213.4612155946488,0.0,0.0,0.004913608519923132,0,4,0,1,4,8,5,4,1,3,10,2,Generic,1
175.16.91.238,15301,175.161.8.247,21,tcp,FIN,22.91762879738379,94560,52064,32,132,1,4,dns,2432093.7415567394,8389753.197019964,99,175,44267,51359,3222057837,4246786957,968.6038350589741,334.86233861803436,0,771,43.400208753424636,82.76215126011583,1422274199,1422318485,304.6272170160921,311.83408211851173,0.29115851391834474,0.2862933530559724,0.0977837485966772,0,5,0,0,0,9,15,16,8,6,9,13,Normal,0
175.84.141.217,50168,175.172.15.9,1043,tcp,INT,1.2316491019114533,87214,89265,33,35,0,2,-,1692790.0268003182,7222759.574044805,164,152,10455,10239,3022849120,3456193257,646.9849529285923,1066.2744683538615,3,4419,62.13147626462609,2.6045717963050556,1421955715,1421958340,362.74992229116737,498.9104,0.15299493568190908,0.19787900719531287,0.23371996735862297,0,4,0,0,0,10,11,9,6,2,9,4,Generic,1
175.199.243.239,21311,175.6.175.88,22696,icmp,REQ,12.804842984123164,61471,97674,247,69,4,5,-,1608476.6721345081,3927975.105199906,106,6,760,0,0,94563136,651.9652840625934,10790.042843336061,5,4710,97.71092656750618,65.55383310454829,1422506243,1422517780,481.1237158586353,41.44281303074524,0.0,0.0,0.0006995844162260039,0,5,0,0,0,17,12,10,10,6,8,15,Normal,0
175.11.222.124,33022,175.139.168.241,949,icmp,CON,28.823074937687572,53926,6960,132,126,0,1,ssh,5495305.561046702,8456769.946392993,58,67,0,0,3356107,0,740.7690335224385,122.5996433161731,3,1183,94.05339301060206,70.82596454202367,1422469374,1422492678,165.28918325075622,363.10493801856586,0.0,0.004083590834673787,0.0,0,3,0,0,0,19,11,10,3,4,3,20,Normal,0
175.138.54.86,33846,175.49.148.145,104,tcp,FIN,26.173729076212037,14616,96867,32,62,4,1,http,5691809.39909648,9999078.2851,37,57,20840,38711,2745773090,4091061357,503.2401486618324,2062.359134826383,3,1586,13.126875926479638,0.0036,1422047964,1422093490,247.66469085622816,124.66758869696292,0.05349729552138484,0.005628018863098236,0.1540693350858345,0,3,0,0,0,4,11,13,16,3,4,18,Normal,0
175.68.99.108,58051,175.99.213.205,21,tcp,INT,12.526633015528954,75430,34386,73,32,0,1,http,8506845.712735897,2396443.2679917123,125,14,28205,63548,2816753617,348204728,572.6873157672848,1708.2250700703953,5,3832,81.30369059689653,34.173958074114836,1422307312,1422334697,427.98031590866344,470.85849506087936,0.12332342649762436,0.1670359432469069,0.26337086607144805,0,6,5,0,0,11,11,17,5,10,9,9,Exploits,1
175.138.54.86,32739,175.49.148.145,21,tcp,FIN,25.874307926268116,18081,96195,39,61,4,1,http,5585716.18098496,9628343.510964416,32,61,20873,39401,2640822349,3879748387,375.1381279131013,1553.1608627000596,3,1607,12.7798676703908,0.29577513927970916,1422041071,1422087576,250.6137541667351,112.77696362369018,0.048225486024719225,0.0,0.1525664629333482,0,3,0,0,0,4,10,13,16,3,4,18,Normal,0
175.100.140.33,43532,175.155.47.129,21,udp,FIN,28.880909620281024,20519,20529,129,32,0,0,dns,481064.8526740542,6445534.569855183,145,64,0,455,0,4082208,418.4746794764952,485.43951353196303,5,1863,76.94127342515145,41.60051072524172,1421951824,1421998672,232.62856487174113,316.5450487829458,0.01636777277610764,0.001216683381172137,0.0025510479927958614,0,2,0,0,0,10,16,8,13,5,8,3,Fuzzers,1
175.168.48.234,61294,175.188.129.129,1878,tcp,RST,8.087356863236595,85390,33525,251,254,0,5,dns,7036515.016674857,2712521.4062383655,13,146,4799,60741,2623490542,2179043978,5619.124316763651,705.1081397682126,3,4433,79.05644913219821,0.5644511503387943,1421950988,1421962831,314.1897521859241,357.2353819731406,0.35051980874854943,0.05111228452032399,0.2597265284090992,0,0,0,0,0,14,4,2,15,1,6,4,Normal,0
175.254.72.85,65405,175.39.121.89,21,tcp,RST,18.72618597301785,10357,92971,127,252,0,2,ftp,1875527.5998680235,6665887.186929863,91,69,15329,0,173550905,1751772276,154.2804301386438,1172.5360777270628,3,2825,54.141849079451916,9.14361171990628,1422424060,1422441839,374.9233880574357,286.4980455455899,0.37598425231010796,0.06734770507256328,0.12833488727493886,0,6,0,0,0,10,1,11,9,2,2,11,Normal,0
175.183.224.245,54806,175.137.47.96,1132,icmp,CON,3.522225742544177,54881,58047,126,254,5,3,-,7968302.071391421,6291301.0593468,43,32,0,708,0,75439687,1033.8704435092577,1949.0179037949931,1,573,97.29809503940471,82.27379925403694,1422060128,1422031457,200.20306076881295,288.95480582514955,0.0032619082917647517,0.00046221307314873024,0.008649928842567055,0,6,0,0,0,19,15,6,20,7,6,20,Normal,0
175.143.221.54,17482,175.162.175.163,64299,icmp,FIN,20.75429620562815,35824,33740,136,125,1,3,smtp,9658977.777896376,3123876.1879134933,180,32,327,1694,13145917,52422590,128.789009763195,917.6899758716539,5,211,62.360193687770284,3.206650482668318,1421936206,1421948761,349.1144228599914,214.34669305367476,0.0,0.0028998445201971535,0.0034496727424054886,0,5,0,0,0,16,13,18,3,2,9,1,Normal,0
175.60.122.79,47268,175.59.93.96,29,tcp,CON,11.966230016364369,78694,15011,251,254,1,3,-,6214636.10870031,6827794.4782660715,165,44,23640,63169,1294301916,907226458,420.131731977603,530.2503007735675,3,418,88.8157975958976,93.01100170072847,1422428039,1422455920,56.959022289879165,410.51276539588815,0.48976922402542594,0.15316612424095088,0.14931473022172567,0,5,0,0,0,16,14,15,16,3,2,19,Normal,0
175.241.225.82,39255,175.137.99.215,21,icmp,FIN,10.134316408438105,45227,28581,254,122,5,0,http,6895728.552747198,4380232.712832994,102,92,0,0,0,73732189,356.50735647636895,306.9631736063265,0,2823,54.79365189248232,9.759601363718199,1422303309,1422315577,335.2447753734381,299.18749691949074,0.0006321826318560506,0.0,0.0,0,3,3,0,0,7,19,5,18,4,7,19,Normal,0
175.22.25.193,34773,175.173.121.123,50642,icmp,FIN,20.744786601383694,27499,8417,254,54,4,4,-,4766950.691913357,1828080.3453311096,132,69,138,505,8692899,51190943,363.22824961787325,205.0580519645061,2,2463,85.07071282175131,66.43807216777172,1422472619,1422474653,79.84510792243178,361.8153998481625,0.0,0.0,0.004844073353825781,0,3,0,0,0,6,1,2,6,9,4,20,Normal,0
175.200.36.140,59062,175.240.92.50,21,tcp,FIN,24.401802685748258,95,15717,62,245,3,1,dns,7166881.441984041,487123.44714539184,121,189,13155,26777,2056064568,1313676573,100.58720785218168,582.7183963898503,5,453,72.70140696784982,56.303930458168736,1422073891,1422086190,121.83186196725997,328.0089461857207,0.10610699694726805,0.26789938777526573,0.2604816343154127,0,1,0,0,0,4,8,14,11,1,3,9,Normal,0
175.248.205.109,18118,175.27.155.109,140,udp,REQ,3.2125943374678165,58905,65557,121,254,5,2,http,8658099.143051576,9811962.616145046,27,46,338,0,45892197,0,2117.4272811779974,1619.6990023335331,3,4437,75.45240819557938,87.38866064800214,1422015444,1422006638,72.52746880667424,168.33507188324253,0.004597401241084053,0.0,0.005817771613466856,0,5,4,0,0,9,7,17,20,8,7,2,DoS,1
175.188.4.133,34576,175.74.29.61,53178,icmp,INT,16.689621991306467,7801,53683,131,61,1,5,dns,9000173.69078679,7661178.364353968,86,49,684,0,27577272,108389795,84.22510288284892,1203.429287630644,5,3875,69.29314575484945,99.54330167754415,1422275401,1422296608,424.0853222957643,273.1312273263497,0.004551936328790733,0.0,0.0005390544681480705,0,2,0,0,0,20,10,14,11,3,2,15,Normal,0
175.21.175.130,42716,175.74.174.139,21,udp,RST,4.4467549572427325,76808,17472,67,249,0,3,smtp,8796718.53097977,9999078.2851,140,6,672,124,3462369,19924918,291.1853031451106,1896.387885424816,4,777,56.19588911562187,26.466154642514088,1422509918,1422515774,327.4273678969798,93.06530148075373,0.007518839504478808,0.0,0.0,0,1,0,0,0,11,16,4,11,6,9,13,Normal,0
175.75.56.236,36253,175.84.27.53,1431,icmp,REQ,22.16716098373585,64261,45780,73,254,2,5,ftp,5901561.232001265,3964803.9600879974,194,137,706,329,0,0,147.3439732853187,338.5477075544993,0,3779,55.2121004765842,98.29449511267045,1422111611,1422127478,187.84514387194145,122.53307490105757,0.0019176282778569588,0.0,0.0,0,4,0,1,1,4,18,8,17,6,5,11,Normal,0
175.104.236.149,48430,175.88.60.186,21,icmp,INT,18.86476089917268,24461,78772,131,71,5,3,-,3845918.986293681,3861195.898404797,180,73,0,0,0,0,349.4521364887571,968.8199355026607,4,3896,54.69016739182498,17.561673792720498,1421992724,1422012823,133.13905111354413,480.87240801633834,0.008839487613250808,0.0,0.0,0,6,0,0,0,18,14,1,3,4,5,15,Normal,0
175.209.62.239,31416,175.154.107.230,21,icmp,REQ,11.25954571074339,51525,26551,124,32,0,0,-,8133619.724933517,8180182.491339357,99,52,0,0,1057521,82520011,692.8782656496958,219.96648789602136,3,3838,66.80927636985369,41.38048610270539,1422262750,1422279169,209.66013568563488,416.25602377730047,0.001100838420389997,0.004919638741022164,0.0,0,5,0,0,0,14,11,19,6,1,3,9,DoS,1
175.87.51.188,57249,175.218.167.169,1286,icmp,CON,19.169504053724207,30843,72088,54,64,1,2,-,6515544.524532543,7174063.565368374,57,152,300,0,36653327,17730059,459.2533039449244,33.875073181438665,4,1600,32.147744717278,91.90863281528125,1422204220,1422232487,212.5916846952361,257.66982083574857,0.003530204422394628,0.0,0.0007682097139751745,0,5,0,0,0,14,16,8,6,7,5,8,Normal,0
175.161.74.209,45755,175.151.112.128,21,tcp,RST,17.945702212961706,19601,97472,32,132,2,4,-,9825517.2832271,1336834.3553204427,183,146,62418,28414,2111597203,1580616021,402.7230884347298,1158.01228030511,2,1241,82.44490297399967,22.750164255610162,1422161090,1422187099,355.64095423843764,28.289996093137052,0.4318993822593368,0.04982657473531313,0.1386510620360851,0,3,0,0,0,10,6,1,18,7,6,14,Reconnaissance,1
175.159.174.194,58697,175.81.11.8,21,udp,CON,17.531116618355988,30233,40397,254,32,5,0,ftp,8436229.384895476,2595819.481995942,130,90,78,332,0,0,0.92,441.88332652718236,0,465,73.90126389834472,95.27462488148467,1422402046,1422428048,144.29612925967905,360.6669278619795,0.0,0.0,0.005706520631859992,0,3,0,0,0,7,18,19,18,10,4,12,Normal,0
175.211.176.34,32036,175.131.142.245,221,udp,REQ,12.605179839157103,95174,8567,65,253,1,2,ssh,8158836.312236901,859811.1523734936,195,186,0,0,13261381,38802689,316.2682093955344,291.146915003046,0,307,24.161071062759202,1.6462707749679146,1422299396,1422311131,394.9156855638479,335.42765293047376,0.005761767501179159,0.0022559220939862325,0.0,0,3,0,0,0,8,6,3,16,5,4,12,DoS,1
175.7.78.88,31485,175.128.89.90,843,icmp,INT,1.6751520792824386,49827,19118,128,35,1,1,http,5966924.267699156,3264465.0025469363,187,110,0,106,61563819,4810394,188.20780184308222,241.11237481027,0,3659,7.949398040915032,21.78804192362759,1422488089,1422493748,149.07506845573562,72.82879858411141,0.007667614851047758,0.0,0.0,0,4,2,0,0,1,4,3,14,9,9,1,Normal,0
175.202.3.241,20032,175.191.114.130,21,udp,REQ,8.716189823550536,52716,89002,66,32,3,0,-,423330.7590509029,1350890.4395951983,90,136,0,489,71350477,0,560.2607902124766,599.6185784871307,5,4923,33.71357455606352,16.35120591437722,1422531520,1422545737,499.4549,117.49900809264868,0.00211324901390652,0.0,0.0,0,3,0,0,0,7,20,13,2,10,7,6,Normal,0
175.146.8.129,61189,175.220.91.28,25,tcp,FIN,4.466925,25196,81235,128,128,2,3,dns,790192.4381,9592977.9415,118,145,31877,29603,136083924,1740657035,213.53,560.24,3,4527,47.6005,63.6748,1422107122,1422111588,41.3431,422.6649,0.322454,0.099381,0.293199,0,0,0,0,0,17,2,8,7,10,8,9,Fuzzers,1
175.143.86.83,19652,175.149.148.147,62191,tcp,FIN,15.60902601302007,90522,12643,64,254,0,2,-,8683999.185501255,1304584.698609043,32,61,18159,43182,3525798742,2970618423,2683.888015976849,0.01,3,1229,57.75662591390262,24.647661168421727,1422361113,1422362099,187.71792595116926,30.915725102362103,0.38511357407915825,0.2378058881357166,0.11838210067131293,0,5,0,0,0,9,12,15,16,6,10,2,Normal,0
175.52.189.116,25255,175.9.24.130,268,icmp,FIN,17.184728007137597,8266,38588,133,63,0,5,http,9997587.3285,9999078.2851,153,46,0,1459,0,14737375,133.41736478687523,1222.9191633214837,3,4876,70.86425106429785,63.00164943806351,1422385965,1422373849,395.73153371130246,285.1416323801973,0.0,0.0,0.0008164245213955347,0,3,5,0,0,10,18,20,20,8,2,17,Normal,0
175.107.115.83,45603,175.180.136.129,21,icmp,FIN,1.6338,48905,45249,254,254,4,4,-,8295598.2628,4701638.4981,137,174,0,0,0,0,356.97,260.05,4,2394,45.1978,36.8146,1421996229,1421997862,94.1768,441.9895,0.0,0.0,0.0,0,0,0,0,0,3,13,6,10,2,2,6,Normal,0
175.97.254.197,27761,175.78.144.83,522,udp,FIN,3.269527175023382,69679,86763,32,34,1,1,-,8712852.706782999,2235007.2754966584,123,49,0,0,66760495,53680569,399.7267282690892,1574.2370556272658,0,255,57.540015730854044,85.28440762249126,1422432819,1422435782,265.3326841264375,346.69962179980723,0.0,0.0004940522192147137,0.0,0,2,0,0,0,2,12,8,20,2,1,7,Normal,0
175.68.97.215,39850,175.32.64.52,8859,tcp,RST,19.272355322338765,84310,39235,32,32,3,5,ftp,101156.73431259529,1038651.5573711826,62,106,35469,65269,634635945,1968890249,1595.2927701456751,355.579033410557,0,4337,17.521144468198138,46.34677215616133,1422474385,1422490345,339.50946062718435,327.5320838907894,0.0867734268156671,0.05614295640292078,0.09238496482267212,0,3,0,0,0,12,18,9,16,3,7,5,Normal,0
